sample_id,cell_line_id,drug_id,response,cell_emb_0,cell_emb_1,cell_emb_2,cell_emb_3,cell_emb_4,cell_emb_5,cell_emb_6,cell_emb_7,cell_emb_8,cell_emb_9,cell_emb_10,cell_emb_11,cell_emb_12,cell_emb_13,cell_emb_14,cell_emb_15,cell_emb_16,cell_emb_17,cell_emb_18,cell_emb_19,cell_emb_20,cell_emb_21,cell_emb_22,cell_emb_23,cell_emb_24,cell_emb_25,cell_emb_26,cell_emb_27,cell_emb_28,cell_emb_29,cell_emb_30,cell_emb_31,drug_emb_0,drug_emb_1,drug_emb_2,drug_emb_3,drug_emb_4,drug_emb_5,drug_emb_6,drug_emb_7,drug_emb_8,drug_emb_9,drug_emb_10,drug_emb_11,drug_emb_12,drug_emb_13,drug_emb_14,drug_emb_15,drug_emb_16,drug_emb_17,drug_emb_18,drug_emb_19,drug_emb_20,drug_emb_21,drug_emb_22,drug_emb_23,drug_emb_24,drug_emb_25,drug_emb_26,drug_emb_27,drug_emb_28,drug_emb_29,drug_emb_30,drug_emb_31
TRAIN_0296,QGP1,Tretinoin,6.356605,0.80085,0.478635,0.875922,1.309145,-0.24414,-0.949455,2.325786,0.914098,-1.41824,0.46698,-0.295619,-0.696424,0.137353,-2.789104,-1.679316,-0.963997,-2.230607,0.171917,-0.542562,-1.800364,2.536587,-0.042401,0.246212,-1.685257,-0.653534,-0.005506,-1.460719,0.692897,-1.151314,-0.869832,-1.246211,3.130323,0.398319,-1.043628,1.428883,-1.975526,0.752678,-3.190019,-1.059528,0.244501,0.306169,-0.34765,-0.146683,-0.36881,-1.169451,-1.568098,-0.651442,1.010568,0.254341,-1.72685,-0.095962,-0.267563,-0.789855,0.879157,1.761935,0.776911,-0.39462,0.511885,0.506219,2.63297,-0.897694,-0.070298,-0.89604,-1.972434
TRAIN_0297,NCIH1623,WZ4003,4.582389,0.077343,-1.137384,0.714357,1.968337,-0.486244,0.029308,0.502313,0.853739,-0.579113,0.060746,-0.75767,-0.576177,0.388313,-2.214589,-1.60363,-0.47876,-1.374545,1.15431,-1.1664,-1.485144,0.704725,0.715329,0.331459,-1.628858,0.109676,0.190704,-0.808942,0.133795,-0.863972,-0.068723,-0.762678,2.417195,-0.352394,-2.224651,1.006627,-2.14779,0.240393,-1.357918,-1.892007,0.34007,1.363676,0.351402,0.003676,-0.55239,-1.938602,-1.3674,-0.144835,0.432432,0.909143,-2.875255,0.880821,-0.651623,-1.450417,1.043699,1.735359,0.929006,-0.674249,-1.523727,-0.25193,1.848817,-0.702541,-1.15998,-1.713279,-1.936336
TRAIN_0298,COLO668,BMS-345541,3.91883,0.7578,0.468056,0.646461,0.658893,-0.001144,-0.526652,1.091226,0.951918,0.216163,0.476348,-0.243363,0.451343,0.328067,-0.341443,-1.197847,-1.363027,-0.492704,0.460317,-0.134536,-0.875675,1.188827,-0.805947,-0.046548,-1.648208,-0.757538,0.389501,-0.153015,0.51982,-1.113506,-0.028077,0.081834,1.285031,-0.169039,-1.1617,0.043758,-1.063142,0.53618,-1.745866,-0.831165,0.300938,0.990229,0.252296,0.226182,-1.094784,-1.950184,0.061497,-1.698605,1.004816,0.935536,-1.839328,0.12703,-0.326849,-0.864869,0.63739,0.706652,1.501283,-0.141702,-0.381109,-0.356409,0.730034,-0.579229,0.063987,-1.628952,-1.60091
TRAIN_0299,MFE280,glutathione,10.384747,1.13432,-0.060806,0.984699,1.599176,-1.115746,-0.669905,1.951856,0.868475,0.110185,0.75672,-0.957464,-0.874511,0.299005,-3.114461,-0.928008,-0.354392,-0.42269,-0.468802,-0.306699,-0.32915,0.839037,0.154714,0.069642,-2.229848,-0.310505,0.530284,-1.478122,0.967327,-1.447883,-1.045804,-0.547295,1.907721,-0.952984,-3.362468,2.196447,-3.459791,0.300237,-5.435536,-4.286325,0.720562,0.872282,0.458898,-0.618562,-0.320805,-3.192769,-2.147283,-0.572792,2.752237,0.46293,-3.980761,1.152603,-1.057926,-1.520002,1.821074,2.803769,1.90063,-2.445664,-0.539645,0.850594,3.136874,-1.127356,-0.950194,-3.705366,-3.371789
TRAIN_0300,KYSE180,AZD7762,-1.012914,0.197702,-0.614301,0.403936,1.249395,-0.496171,-0.286171,0.665528,1.111314,-0.484722,1.116412,0.431234,-0.375325,-0.330283,-2.418362,-1.976022,-1.091133,-0.038866,0.283817,-0.457955,-2.125483,0.454638,0.281235,0.191932,-1.097821,-0.108923,0.897639,-0.937944,0.304766,-0.335487,0.986363,-1.482231,1.673172,-0.166955,-0.370453,-0.180964,-0.726078,0.57589,0.682091,0.408412,0.647209,-0.12751,-0.30773,-0.396311,0.303763,0.02382,-0.082288,0.619624,0.266613,-0.398479,-0.447429,0.360661,0.497501,0.234767,0.985559,0.880061,0.277024,-0.470211,-0.673756,-0.173591,0.435799,0.884249,0.197458,0.517233,-0.195235
TRAIN_0301,COLO680N,RVX-208,6.32914,0.554048,-0.404524,1.181598,2.43739,-0.25709,0.437493,1.461185,0.890656,-0.962501,-0.235137,-0.637637,-0.660145,1.068066,-2.146481,-2.731607,0.203531,-0.692729,0.695402,-1.281629,-2.296982,1.6998,0.25386,1.029184,-1.061653,-0.944902,-0.417081,-1.410582,-0.400796,-0.61128,-0.449134,-1.007256,1.586041,-0.38742,-2.580971,1.334802,-1.679371,0.558888,-3.151337,-2.297561,0.483502,1.820233,0.251735,0.046177,-0.593295,-2.895544,-0.55026,-0.207448,1.873823,0.402596,-2.233879,0.912391,0.256952,-0.478059,0.910514,0.826787,1.415507,-1.077152,-0.089634,1.152768,1.353685,0.362214,-1.146322,-1.379454,-2.117475
TRAIN_0302,NCIH1963,WZ4003,4.817159,0.719245,-0.30049,0.668591,0.269234,0.240572,-0.435959,1.074497,0.472769,-0.953396,-0.209475,0.170373,-0.115592,0.688723,-1.132095,-1.095493,-1.243419,-0.820411,0.198911,0.362232,-0.612012,1.759611,0.146021,-0.309966,-0.905347,-0.250189,-0.394533,-0.970895,0.151294,0.396449,-1.237715,0.195826,0.784756,-0.352394,-2.224651,1.006627,-2.14779,0.240393,-1.357918,-1.892007,0.34007,1.363676,0.351402,0.003676,-0.55239,-1.938602,-1.3674,-0.144835,0.432432,0.909143,-2.875255,0.880821,-0.651623,-1.450417,1.043699,1.735359,0.929006,-0.674249,-1.523727,-0.25193,1.848817,-0.702541,-1.15998,-1.713279,-1.936336
TRAIN_0303,KARPAS422,glutathione,9.524765,0.445977,-1.062448,0.235244,-0.143492,0.536385,-0.691483,1.629007,0.959529,-0.747967,-0.22238,-0.118646,-0.71746,0.204659,-1.454536,-1.984269,-1.471754,-0.528847,-0.081529,-0.852281,-0.547544,1.516021,-0.279427,-0.127483,-0.653295,-1.023636,0.181907,-0.453848,0.578328,-1.349213,-0.565627,-0.820646,1.224387,-0.952984,-3.362468,2.196447,-3.459791,0.300237,-5.435536,-4.286325,0.720562,0.872282,0.458898,-0.618562,-0.320805,-3.192769,-2.147283,-0.572792,2.752237,0.46293,-3.980761,1.152603,-1.057926,-1.520002,1.821074,2.803769,1.90063,-2.445664,-0.539645,0.850594,3.136874,-1.127356,-0.950194,-3.705366,-3.371789
TRAIN_0304,HT1080,Selumetinib,4.388502,-0.053871,-0.337587,0.749017,2.16581,0.063063,-0.663736,2.85102,0.914018,0.159537,0.476739,-0.20531,-0.05461,0.855535,-1.419987,-1.320726,-0.730232,-1.317439,0.486364,-0.458256,-1.549788,2.025346,0.496356,-0.389383,-1.869563,-0.62464,0.266781,-1.434568,1.058749,-0.399716,-0.277366,-1.330792,1.228633,-0.810097,-0.87841,0.001992,-1.508177,0.036193,-2.431257,-1.561257,0.721834,0.414096,0.451505,-0.603579,-0.409148,-1.381885,-1.249892,-1.136838,1.349737,0.920331,-1.880418,0.109737,-0.324248,-0.679071,0.760136,-0.1876,0.437848,-1.298887,-0.247432,0.438829,1.33671,-0.371541,-0.844224,-0.431682,-0.613065
TRAIN_0305,MESSA,Dabrafenib,5.251605,-0.760918,-0.356702,0.307024,0.76012,0.456302,0.448625,0.948124,-0.35486,-0.61498,0.083343,-0.655917,-0.677842,-0.155814,-1.544775,-1.536219,-0.293028,-0.53526,-0.233344,-0.005878,-1.487655,0.226405,0.030905,-0.361003,-0.845769,-1.586376,0.774582,-0.476893,-0.484853,-1.163668,0.630086,-0.793724,0.891321,0.139885,-1.896774,0.605157,-1.594931,0.445624,-3.775656,-1.195169,0.007943,0.291402,0.692678,-0.161724,0.217762,-1.697635,-0.933893,-0.673492,1.611706,0.238667,-2.711719,0.725065,-0.571427,-0.860711,1.337607,1.279548,1.214737,-1.387704,-0.185463,0.604331,1.714989,-0.910719,-0.469579,-1.038075,-1.424538
TRAIN_0306,UMUC3,Docetaxel,-4.119967,0.150131,0.474689,0.197676,1.511902,-0.105298,0.430404,2.1054,0.687608,-0.675972,0.174534,-0.553107,-0.651751,0.502673,-1.575791,-1.314219,0.104776,-0.01399,0.355665,-0.29786,-1.494141,1.960609,0.320004,0.567242,-1.282892,-0.842331,-0.593724,-1.09441,1.1172,-0.715587,0.120283,-0.139686,1.58716,-0.201625,0.798306,-0.119953,1.481924,0.207791,2.54287,1.570925,0.270332,-1.51689,-0.066681,0.022527,1.135359,1.919822,0.393656,0.640019,-0.957178,-0.111218,1.226762,-0.139139,0.26514,0.807835,-0.964551,-1.307825,-0.330173,0.30066,-0.184375,-0.352008,-1.346629,0.02936,0.235369,0.336949,0.674003
TRAIN_0307,KURAMOCHI,Nelarabine,7.219176,-0.253138,-0.724565,1.106237,2.114376,-0.474592,-0.787517,1.365639,0.726651,-0.236438,1.109796,-0.799756,-1.130987,0.421869,-2.688665,-2.311863,-0.006512,-0.791761,0.452957,-1.716553,-1.575012,2.275523,-0.456502,0.755919,-1.049148,0.184024,0.284625,-1.076043,1.154193,-0.491093,-0.597747,-0.940332,2.323579,0.108648,-1.859486,0.940525,-2.080385,0.296109,-4.492888,-2.940245,0.753945,2.309245,0.493901,0.342122,-0.623125,-2.720623,-0.758025,-0.002749,2.564815,0.089052,-3.226043,0.725623,-0.827157,-1.031861,1.517929,2.368368,2.529324,-1.6844,-1.241947,0.778979,2.70845,-1.10619,0.007227,-1.65551,-2.070404
TRAIN_0308,NCIH2066,Afatinib,2.808549,0.694841,-0.141466,1.221626,1.4945,-1.166471,-0.216203,2.127737,1.710462,-1.22592,1.26005,0.600589,-0.77491,-0.34101,-2.610966,-2.16346,-0.425632,-1.570142,1.173016,-1.699832,-2.646703,2.39758,-1.421405,-0.017094,-0.233919,-0.691018,-0.42081,-1.476993,0.44734,-0.675458,-0.035906,-1.276682,3.174494,-0.204275,-0.566409,0.24649,-1.313204,-0.168949,-1.027645,-0.049129,1.199452,1.036593,-0.302093,-0.40567,-0.230062,0.153774,-0.442267,-0.893838,0.277433,0.550162,-0.53565,0.061768,0.149363,-1.474701,0.35744,0.945316,0.048733,-0.837349,-1.087672,0.96041,0.127197,-0.118821,0.209224,0.203431,-0.674441
TRAIN_0309,PANC0327,AZ6102,2.693361,-0.828361,-0.502996,0.326118,1.597427,-0.091515,-0.284267,1.348765,0.16935,-1.151365,0.828703,-0.0507,0.39271,-0.187436,-1.294943,-1.621613,0.112866,-0.357899,0.375189,-0.948734,-0.731111,1.580792,-0.535908,-0.605969,-1.366519,0.290696,0.668401,-1.54357,-0.261578,0.12207,-0.818054,-0.26154,1.280983,-0.132312,0.429768,0.940714,-1.89687,-0.174931,-1.620668,-0.953549,-0.497241,0.533198,-0.219423,-0.645951,-0.11513,-0.815741,-0.165025,-0.087506,0.611214,0.636786,-1.279589,0.330592,-0.619085,-0.799069,0.534502,2.058587,0.908156,-0.988242,-0.667718,0.023578,1.882188,-0.589405,0.302414,-1.087894,-0.842442
TRAIN_0310,NCIH1092,EPZ5676,5.862957,-0.392618,0.327488,0.352398,2.210119,-0.308134,-0.259504,1.754805,1.503805,-1.168982,0.938604,0.008562,-0.186638,1.445396,-2.502617,-1.539146,-0.710806,-0.568101,0.36376,-1.256139,-0.999069,1.468726,-0.970475,-0.179429,-1.357146,0.059204,0.185321,-0.687327,-0.239598,-0.924255,-0.485509,-0.761153,2.208831,0.336042,-1.117601,1.836242,-2.149894,-0.207372,-2.488257,-2.370486,0.097178,0.383532,0.459751,-0.121611,-1.268007,-2.279847,-1.469421,0.564254,1.50742,0.364927,-3.426205,1.188346,-0.839204,-1.510018,1.39043,1.057639,1.89132,-0.531995,-0.240892,0.880528,2.088836,0.042528,0.290206,-1.655694,-1.575939
TRAIN_0311,MCF7,Uprosertib,1.706687,0.627394,-0.635734,0.638629,1.238456,-0.403414,-0.418633,1.070557,-0.220319,-0.797989,0.632827,-1.132021,-0.452376,1.189232,-1.379104,-0.882729,-0.360068,-0.417087,-0.051455,-1.219446,-2.765156,2.041372,0.547058,-0.20986,-1.534859,-0.91487,0.300936,-0.574903,-0.500135,-0.38881,-0.426577,-0.537887,2.05985,-0.484458,-0.113664,1.309084,-0.393676,0.243803,-1.573191,-1.750486,0.668881,0.831331,0.432499,0.743707,-0.564513,-1.347279,-0.461904,-0.867817,0.824391,0.544933,-1.694045,0.935986,-1.089935,-0.026572,0.86188,0.611087,0.346683,-1.769065,-0.666162,0.811316,0.819292,0.165291,-0.471194,-0.607383,-1.397745
TRAIN_0312,HEL,KU-55933,4.135653,1.100329,-0.54572,-0.234869,1.37241,0.045706,-0.592525,0.941715,-0.107876,0.302654,0.817012,0.021442,-0.06495,1.008285,-1.009857,-1.501233,-0.072001,0.508519,-0.341541,-0.659925,-0.537096,0.746518,-0.610301,0.596566,0.408134,-0.189223,-0.393497,-1.381897,0.327256,0.234962,0.083648,-0.318742,0.682872,0.6512,-1.924108,1.094582,-1.852892,0.768166,-2.529505,-2.139963,-0.454233,1.248724,-0.197944,-0.921249,-1.090903,-2.090494,-0.416727,-0.682696,1.717043,1.115219,-3.459598,0.754084,-0.592769,-0.748792,0.690625,1.162566,1.489788,-0.454609,-0.040872,0.251093,0.81652,-1.57143,0.375053,-2.163908,-1.986113
TRAIN_0313,LP1,Axitinib,3.446022,1.719383,-1.245352,0.869479,1.050285,-0.497507,-0.514172,0.923486,1.511853,0.01153,0.484984,0.271174,-1.162616,-0.454239,-2.75833,-1.854706,-0.409749,-0.832271,0.348853,-1.497784,-0.830664,1.398599,0.169536,-0.887462,-1.087354,-1.068859,-0.101881,-0.737065,0.373345,-0.94983,-0.251368,-1.290759,2.191255,-0.337615,-1.336589,0.630228,-1.021339,0.030928,-1.194684,-0.948314,-0.617212,0.930371,0.457905,-0.32206,-1.020177,-1.334418,-0.655503,-0.977822,0.231364,0.267288,-1.712554,0.084749,-0.390306,-1.164181,0.336318,1.199988,0.668069,-1.595699,-0.516265,-0.235199,1.016693,-0.27436,-0.997458,-0.622018,-1.638975
TRAIN_0314,LOUCY,JNK Inhibitor VIII,5.148155,-0.175691,0.031091,-0.032536,0.565435,-0.861962,-0.217203,0.624397,0.620642,-0.102775,-0.351401,0.33045,-0.107554,0.209704,-0.878414,-1.046674,-0.147904,-0.22478,-0.729927,-0.684088,-0.772493,0.797468,0.49354,-0.355029,-0.899684,-0.504895,-0.350104,-0.699269,0.556988,-0.801238,0.080686,-1.125759,0.565293,0.890215,-2.120391,2.168326,-1.885118,-0.592558,-3.141058,-1.588407,0.124011,0.412498,0.184585,-0.608665,-0.22295,-1.915548,-1.649025,-1.070175,2.024396,0.105635,-3.286358,-0.084705,-0.423603,-0.899475,0.610435,1.607941,2.213688,-1.793799,-1.457354,0.743357,1.463848,-1.101148,0.036945,-1.303092,-2.966786
TRAIN_0315,KASUMI1,Motesanib,-0.972055,0.348239,0.71833,-0.106831,0.081955,0.523987,0.097443,0.976767,0.31102,-0.680509,-0.548742,-0.876392,0.229888,0.646843,0.509193,0.04697,0.459313,-0.509954,-0.509966,0.227853,-0.097855,0.372002,0.144656,0.176257,0.33251,0.529275,0.296198,0.172952,0.338618,-0.36102,0.314938,-0.827914,0.929186,-0.33743,-1.714718,0.221293,-1.94992,-0.867438,-2.722298,-1.9528,0.188785,1.512195,-0.20341,-0.156568,-0.104476,-4.011462,-1.423408,-0.779089,1.663805,1.301275,-3.500487,0.229585,-1.599768,-0.373112,0.896363,1.499208,1.525964,-1.080643,-0.341696,1.876073,1.852952,-1.031283,-0.590124,-2.040356,-2.744688
TRAIN_0316,SKNSH,CPI-637,5.158297,0.013414,-0.052567,0.314563,1.132023,0.057744,0.052377,0.733238,-0.02214,0.921661,0.139293,0.023938,-1.131114,0.030233,-1.408163,-0.975783,-1.756376,-0.6287,-0.354033,-0.475944,-1.510665,0.602248,-0.295479,-0.478709,-1.239013,-0.979254,-0.838634,-0.299886,-0.384001,-0.511441,0.171457,-0.730323,0.889111,-0.038354,-1.442531,0.425094,-1.164845,-0.059502,-2.550215,-0.954445,0.505543,0.128029,-0.666119,-0.179703,-0.990527,-1.562066,-0.897266,-0.505003,0.995334,1.30909,-0.828039,0.274183,-0.314779,-0.814927,0.65055,0.899343,0.645669,-1.638496,-0.191882,0.162798,-0.044519,-0.388915,-0.256,-0.738156,-1.339592
TRAIN_0317,NCIH2087,Podophyllotoxin bromide,1.087762,0.492484,-0.485878,1.175099,1.77486,-0.175343,-0.683958,0.940831,0.992638,-0.082531,0.505397,0.190105,-0.882703,-0.251613,-2.213984,-2.007008,-0.255797,-1.541701,1.042163,-0.051323,-1.629029,2.295105,-0.785543,0.614566,-1.100001,-0.188658,0.118626,-2.788794,0.107281,-0.997444,-0.821541,-0.624582,1.901369,0.140031,0.972054,-0.436908,-0.37429,-0.078027,0.738552,-0.572516,0.704447,-0.16993,-0.386633,-0.786953,0.387476,0.082423,0.167151,-0.398062,-0.279672,-0.282337,0.150042,-0.371603,-0.723333,1.44117,-0.751209,-0.026426,-0.991838,-0.903161,0.08405,0.049541,0.519896,0.254223,-0.053808,-0.349084,0.885434
TRAIN_0318,LCLC97TM1,JNK Inhibitor VIII,4.641212,0.930323,-1.091681,0.350289,1.36438,-0.652315,0.672272,0.986158,0.612979,-0.109606,0.152317,-1.305903,-0.598853,0.714494,-1.74813,-1.84738,-0.001412,-1.001622,0.004375,-0.674974,-0.780681,2.400957,0.227208,0.635674,-1.429314,-0.962399,0.122748,-0.896723,-0.229065,-0.583559,-0.041176,-0.316597,1.781461,0.890215,-2.120391,2.168326,-1.885118,-0.592558,-3.141058,-1.588407,0.124011,0.412498,0.184585,-0.608665,-0.22295,-1.915548,-1.649025,-1.070175,2.024396,0.105635,-3.286358,-0.084705,-0.423603,-0.899475,0.610435,1.607941,2.213688,-1.793799,-1.457354,0.743357,1.463848,-1.101148,0.036945,-1.303092,-2.966786
TRAIN_0319,PANC0403,Motesanib,8.413592,1.560059,-0.594408,1.551644,2.396797,-0.22818,-1.339407,1.287917,1.050858,-0.586869,0.258303,-1.245505,-0.42392,0.64752,-2.963693,-2.219726,-1.437851,-1.710397,1.2994,-1.339693,-2.073681,3.370523,-1.041274,0.500386,-1.323673,-0.986088,0.597643,-2.232481,0.225071,-0.716292,-0.042054,-0.349923,3.58734,-0.33743,-1.714718,0.221293,-1.94992,-0.867438,-2.722298,-1.9528,0.188785,1.512195,-0.20341,-0.156568,-0.104476,-4.011462,-1.423408,-0.779089,1.663805,1.301275,-3.500487,0.229585,-1.599768,-0.373112,0.896363,1.499208,1.525964,-1.080643,-0.341696,1.876073,1.852952,-1.031283,-0.590124,-2.040356,-2.744688
TRAIN_0320,SKES1,CPI-637,2.687037,0.090552,-0.412735,0.278362,0.031392,-0.151082,0.635486,0.456313,0.24987,-1.077058,0.448777,-0.091325,-0.19283,0.008316,-1.069398,-0.581198,-0.285671,-0.331132,0.259093,0.123658,-0.342837,0.8035,0.65029,0.242712,-0.034857,0.040846,-0.867447,0.097146,0.248835,-0.315742,-4.7e-05,-0.462771,1.007105,-0.038354,-1.442531,0.425094,-1.164845,-0.059502,-2.550215,-0.954445,0.505543,0.128029,-0.666119,-0.179703,-0.990527,-1.562066,-0.897266,-0.505003,0.995334,1.30909,-0.828039,0.274183,-0.314779,-0.814927,0.65055,0.899343,0.645669,-1.638496,-0.191882,0.162798,-0.044519,-0.388915,-0.256,-0.738156,-1.339592
TRAIN_0321,EFO21,Bleomycin,4.196989,0.71138,0.102659,0.205329,1.03234,-0.610492,-0.945556,2.006794,1.0248,-0.898743,1.502984,-0.500075,-0.51652,0.657506,-3.308545,-1.949906,-0.842876,-1.114769,-0.08604,-2.076843,-1.612966,2.286486,-0.774256,-0.338155,-1.477009,-1.374066,0.980138,-2.098119,0.85706,-1.024208,-0.116007,-1.133484,2.570399,-0.395806,-1.173254,1.804493,-0.520457,-0.605121,-0.838049,-0.481123,0.019135,0.75257,0.131583,0.892448,-0.642473,-1.126727,-0.798183,-1.090301,1.953611,-0.311958,-1.320537,-0.607375,-0.512007,-0.338297,0.083972,1.129996,0.621158,-0.100934,0.429973,-0.024572,0.829963,-0.297094,0.159023,-0.890534,-0.875545
TRAIN_0322,DOHH2,Gefitinib,1.72025,-0.169764,-0.025919,0.360709,0.209124,-0.24985,-0.08646,0.169327,-0.081249,-0.192871,0.872677,0.217806,-0.210707,0.38119,-0.425584,0.353354,0.1088,-0.190585,0.266345,-0.908202,-0.754326,-0.398808,0.040947,0.875387,0.923025,0.245425,0.265419,-1.056143,-0.220543,-0.475098,-0.349861,-0.165422,0.014382,-0.429039,-0.7257,0.721522,-0.325846,0.783495,-1.971816,-0.926738,-0.006226,0.731179,-0.01498,0.27138,0.425285,-1.030614,-0.235222,0.016014,1.298014,-0.237316,-0.854621,1.21564,-0.489368,-0.840028,0.897783,1.272528,0.799706,-1.436654,-0.146201,0.596096,1.3064,-0.288782,-0.315116,-0.57298,-1.123975
TRAIN_0323,SKNAS,CCT007093,5.55678,-0.083444,0.102951,0.233809,2.287489,0.558685,0.088328,2.122014,0.732913,-0.045819,1.234111,-0.30026,-0.552713,-0.631447,-1.788016,-1.1628,-0.040441,-0.672333,0.016197,-1.817258,-1.536763,1.185677,-0.362554,0.370918,-0.307677,-0.43515,-0.007115,-1.180242,0.405131,-0.962412,-0.20616,-0.323834,1.795609,-0.116483,-1.517228,1.456729,-1.842065,0.575633,-3.64622,-1.989465,0.366381,1.276841,0.305595,-0.818427,-1.13229,-3.431641,-0.722959,-0.31038,2.083765,0.693626,-3.838381,-0.003836,-0.520212,-0.996486,0.850293,1.805378,1.469969,-1.259018,-0.805671,1.011812,1.31835,-1.418674,-0.677389,-1.913594,-1.383654
TRAIN_0324,SKHEP1,Gemcitabine,1.135378,0.51371,0.18173,1.190856,0.64054,-0.335958,0.010406,1.729809,0.701249,-0.155771,0.088971,0.357479,0.072737,-0.452401,-2.277663,-2.092258,-0.17241,-1.563525,0.120293,-0.598487,-1.31756,1.462438,-0.738243,0.358843,-1.602402,-0.657421,0.219749,-0.995279,0.353684,-0.921589,-0.415068,-0.546155,0.997088,-0.230534,0.060748,-0.99047,0.083254,0.314386,0.449794,0.950039,-0.159605,0.13818,0.371893,1.187947,0.11539,-0.310914,0.526781,0.998657,-0.312265,0.371461,0.866181,0.462243,0.117781,-0.252551,-0.128006,0.082041,0.321095,0.286839,-0.145789,0.230375,0.290704,0.258246,-0.391576,0.067316,0.644766
TRAIN_0325,CAS1,Temozolomide,7.86968,0.65156,-0.926777,0.862617,2.056166,-1.248912,-0.064999,2.313712,0.221253,0.33094,0.793526,-0.851333,-0.5292,0.539614,-2.021468,-1.587338,-1.065588,-1.005539,-0.368599,-1.033018,-1.972169,1.209871,0.375019,0.618343,-1.229042,-1.132134,-0.038806,-0.63239,0.475263,0.513132,-0.117323,-0.551657,1.839249,-0.179375,-2.190063,1.275116,-2.00138,0.826558,-3.805449,-3.237334,0.580631,1.632884,0.221603,0.710941,-1.361723,-3.955455,-1.751438,-0.531723,1.507509,0.171133,-2.919127,0.85528,-0.552925,-0.912662,0.965153,1.795641,2.198019,-2.288311,-1.666732,0.421188,2.343796,-0.794844,0.07117,-3.138335,-2.145482
TRAIN_0326,PANC0813,Avagacestat,5.943888,0.590519,0.423043,0.642825,2.365102,-0.190526,-0.071411,2.196418,0.162115,-1.152069,0.733129,-1.426036,-0.169697,0.739862,-2.240916,-2.728345,-0.016581,-0.254263,0.468466,-0.885885,-1.674033,2.107128,-0.343522,0.067583,-1.337683,0.488663,-0.560634,-1.498409,-0.118075,0.041164,-0.660453,-1.477791,2.646931,-0.196777,-1.122171,1.119966,-1.808434,0.547222,-1.802093,-1.491163,0.242556,1.077667,-0.012718,-0.643517,-0.715133,-2.540525,-0.722248,-1.206824,2.207007,0.876732,-2.55879,0.472403,-0.839769,-0.851345,1.43536,1.150758,0.590333,-0.87127,-0.288391,-0.077394,1.054835,-1.127788,-0.632802,-1.773954,-1.876344
TRAIN_0327,OAW42,SCH772984,5.058467,0.399482,0.004054,0.503164,1.796678,-0.090657,0.685043,0.794515,0.696712,-0.917911,0.837894,-1.266264,-0.286805,-0.076059,-2.256665,-2.426804,-0.787862,-0.458037,0.297761,-0.582938,-0.562492,1.579375,-0.50238,0.300318,-1.679251,-0.789852,-0.650398,-0.67361,0.178044,-0.502151,-0.806062,-0.376281,1.448367,0.112859,-0.871256,0.502775,-1.023537,-0.284351,-1.629988,-1.091055,0.141547,0.718013,0.030703,-0.59647,-0.911607,0.254949,-1.073085,-0.584503,1.00478,0.423009,-0.984193,0.00743,-0.152572,-0.447204,0.27575,0.850544,1.185124,-0.60355,-0.226063,0.767937,1.169371,0.453693,-1.009182,-0.328463,-0.543677
TRAIN_0328,T47D,Tozasertib,3.803311,0.41155,-0.161633,0.67642,1.282944,-0.273995,-0.595514,1.868113,0.717293,-0.502618,0.106348,-1.075993,0.2419,0.49141,-2.504849,-1.144654,-0.036277,-0.833975,1.077105,-0.695069,-1.958033,1.479406,-0.077321,-0.241899,-0.973852,-1.315508,0.593429,-1.457472,-0.160052,-0.588364,-0.041607,-0.450434,1.267585,-0.763425,-1.106554,0.950082,0.444601,-0.842854,-1.463405,-0.717546,-0.171143,0.938327,-0.314188,-0.003504,-0.470438,-0.418521,-0.838797,-0.496288,1.208019,-0.27505,-1.19173,-0.685883,-0.811772,-0.279699,-0.069959,0.444721,0.894201,-0.873226,0.19638,0.338208,0.896284,0.287241,0.030795,2.4e-05,-0.37627
TRAIN_0329,CHAGOK1,SB590885,4.820115,0.935861,-0.870795,-0.675732,1.88094,-0.900796,-0.329725,0.880876,-0.188605,-0.165067,0.883219,-0.718431,-1.727843,-0.048516,-1.580135,-2.340642,-0.430273,-0.947833,0.581351,-0.783099,-1.797531,1.9588,-0.288846,0.049032,-1.789182,-0.726974,-0.339435,-1.154903,1.204603,-1.243504,-1.077551,0.17704,1.614748,0.022232,-1.220681,1.190029,-2.142777,1.079996,-2.117629,-1.058573,-0.006555,1.17461,0.322935,0.412665,0.186103,-1.83825,-1.700955,0.287045,1.661331,0.145436,-2.103822,-0.331454,0.023763,-1.621418,0.690015,1.471381,1.738082,-1.044918,-0.08715,0.419404,1.260494,-0.584303,-0.33748,-2.291022,-1.949503
TRAIN_0330,NCIH1435,Ruxolitinib,4.553895,-0.10819,0.266577,0.221492,1.278395,0.031671,-0.565372,1.594742,0.608506,-0.403822,-0.648929,-1.377302,-0.156785,0.760054,-2.364576,-1.843373,-0.413768,-0.664132,-0.70024,-1.349171,-1.575679,1.814195,1.023905,-0.046614,-2.125297,-0.342125,0.771192,-1.094612,-0.078401,-0.120402,0.040681,-1.113506,2.039169,-0.730951,-0.311658,1.924286,-0.693945,0.335053,-2.5754,-2.161819,0.727832,0.466459,-1.022261,-0.563586,-1.165745,-1.411808,-0.139302,-1.371545,2.183629,0.975546,-3.349542,0.276304,-0.850252,-0.610705,0.275402,1.450335,1.011744,-0.98412,-0.5582,0.214258,1.312455,0.320978,-0.478524,-2.129862,-1.448377
